bldg_id,name,x_coord,y_coord,category
2512,Unnamed,79.28466121278812,67.0435449158272,commercial
2513,Unnamed,41.512531567240906,74.23666185127314,miscellaneous
2514,Unnamed,41.69623797184959,74.23567911790161,miscellaneous
2515,Unnamed,39.842663603333996,74.82941386505712,miscellaneous
2516,Unnamed,37.44050004436978,71.51594634747472,miscellaneous
2517,Unnamed,93.07488500482735,64.93407895826192,residential
2518,Unnamed,37.43471015171946,71.09243604584785,miscellaneous
2519,Unnamed,92.86395724784774,64.25163094092565,residential
2520,Unnamed,37.114535662613626,71.06195670029437,miscellaneous
2521,Unnamed,93.5165591558018,64.10754706473864,residential
2522,Unnamed,36.525096465258464,71.24849723688385,miscellaneous
2523,Timugan Barangay Hall,36.96327381198607,71.35158016655726,special
2524,Unnamed,92.7282291609644,64.56848031413504,residential
2525,Unnamed,92.68723402201039,64.81997847099082,residential
2526,Unnamed,93.48420622189323,64.58212130246372,residential
2527,Unnamed,89.80184928090674,66.81811396606622,miscellaneous
2528,Unnamed,92.80374730056874,64.44380566775216,residential
2529,Unnamed,93.52289806320357,64.44842535522233,residential
2530,Unnamed,36.59676961177463,71.62823821034786,miscellaneous
2531,Unnamed,37.1808570563778,71.45754820941077,miscellaneous
2532,Unnamed,92.97793757183652,65.26525608242565,residential
2533,Unnamed,92.72046413617197,66.55259710843161,commercial
2534,Unnamed,92.91086780647669,66.60829308877997,commercial
2535,Unnamed,91.42209322086194,65.51390237883149,commercial
2536,Unnamed,64.19639883848934,69.28458267389199,miscellaneous
2537,San Antonio de Padua,65.29800112527161,68.36147283798103,special
2538,Unnamed,65.00836230247164,69.4861659081046,miscellaneous
2539,Unnamed,65.32888083791866,69.37185927528594,miscellaneous
2540,Unnamed,65.667497910484,68.49430255021637,miscellaneous
2541,Unnamed,65.31440438942685,68.3422749676467,miscellaneous
2542,Cherise Apartments,62.84582961119379,54.82207885853185,residential
2543,Unnamed,62.423315713288744,57.152506905486064,miscellaneous
2544,Unnamed,62.39475638362551,56.86947007740558,miscellaneous
2545,Unnamed,62.74810738796327,55.32427845673071,residential
2546,Unnamed,62.0623020505551,59.398206839167564,miscellaneous
2547,Unnamed,61.85138849486892,60.19340192812408,miscellaneous
2548,Unnamed,61.19244515070969,60.177162031495115,miscellaneous
2549,Unnamed,61.14136711670051,60.14762293176019,miscellaneous
2550,Unnamed,61.090265555452184,60.11806181014017,miscellaneous
2551,Unnamed,61.03915062828841,60.088599125267685,miscellaneous
2552,Wisma Gloria-Shalom,64.01930155167949,54.789202657658834,residential
2553,Unnamed,62.69294234806107,55.86359606087724,miscellaneous
2554,Unnamed,64.15647754982575,54.37676687271469,miscellaneous
2555,Unnamed,61.90929089328314,59.78523999986898,miscellaneous
2556,Unnamed,62.45296883502488,58.01836728677217,miscellaneous
2557,Unnamed,64.04259254797408,54.84557410606739,miscellaneous
2558,Unnamed,61.57241830490992,58.87211690596047,miscellaneous
2559,Unnamed,64.12446457719197,55.062223401504376,miscellaneous
2560,Unnamed,63.95649336254918,54.66511722371481,miscellaneous
2561,Unnamed,64.0337021963887,54.28566942994869,miscellaneous
2562,Unnamed,61.89771071522111,56.71375617260699,miscellaneous
2563,Unnamed,66.75559691439553,55.5023755862621,miscellaneous
2564,Unnamed,63.913192973159894,54.792392633752904,miscellaneous
2565,Unnamed,64.24287913438994,54.884894685844465,miscellaneous
2566,Unnamed,61.55486609721228,59.76703775870428,miscellaneous
2567,Unnamed,62.853192358497225,54.21373406071262,miscellaneous
2568,Unnamed,64.18825798272067,54.12051914528785,miscellaneous
2569,Unnamed,62.3824260996316,58.007019609865196,miscellaneous
2570,Unnamed,66.19134656864105,54.40168243168786,miscellaneous
2571,Unnamed,62.31192845125264,57.99570895699968,miscellaneous
2572,Unnamed,60.68907729779639,60.13754991466912,miscellaneous
2573,Unnamed,60.621279530369364,60.25064733881401,miscellaneous
2574,Unnamed,61.87143582065367,57.613099654754606,miscellaneous
2575,UPLB College of Human Ecology,65.19648407811613,47.08674603387236,school
2576,Nicdao Grill & Restobar,63.04009282424985,54.23085171706424,commercial
2577,Unnamed,63.855523999805875,54.967804471220674,miscellaneous
2578,Unnamed,63.36991751672172,54.7901416938805,miscellaneous
2579,Unnamed,63.38215861176284,54.74073540913701,miscellaneous
2580,Unnamed,63.39521991284251,54.68878471915346,miscellaneous
2581,Seoul Kitchen,63.46849139313924,54.50250462339453,commercial
2582,Unnamed,65.07512240998699,54.535174411219934,miscellaneous
2583,Unnamed,65.63209730703393,54.9359421628637,miscellaneous
2584,Unnamed,65.59744706921235,55.4645150526058,miscellaneous
2585,Unnamed,65.81681138388842,55.48848400273803,miscellaneous
2586,Unnamed,66.30829360349482,55.67108541906968,miscellaneous
2587,Unnamed,66.38382081417294,55.69625021702416,miscellaneous
2588,Residencia Teresita Dormitory,65.60147957292146,54.110609917091544,residential
2589,Unnamed,65.3074004882411,54.70029992395386,miscellaneous
2590,Unnamed,63.80673776186367,54.22485267189225,miscellaneous
2591,Unnamed,65.79267385579222,54.46765423526062,miscellaneous
2592,Unnamed,63.68274440003913,54.112235984137236,miscellaneous
2593,Unnamed,66.62755509807513,55.75905547713721,miscellaneous
2594,Unnamed,65.51717163335836,54.780377116155506,miscellaneous
2595,Unnamed,63.05042209449733,53.563914468847585,miscellaneous
2596,Unnamed,65.86556721868983,54.22919307762846,miscellaneous
2597,Unnamed,63.0892751115669,54.878943627133694,residential
2598,Unnamed,66.12210009376555,55.18770172433114,miscellaneous
2599,Unnamed,62.594821861910034,52.735244253217495,miscellaneous
2600,Unnamed,63.882235668154706,54.25318815085084,miscellaneous
2601,Unnamed,64.40048926361577,53.016254410018824,miscellaneous
2602,Unnamed,63.24321642783838,54.93209312381472,miscellaneous
2603,Unnamed,65.69596822576484,54.767976650260444,miscellaneous
2604,Unnamed,65.76035107195902,55.06851584137286,miscellaneous
2605,Unnamed,63.09575447506727,53.414336523080465,miscellaneous
2606,Unnamed,67.39506498982321,55.952570404635395,miscellaneous
2607,Unnamed,62.57461660899698,53.709001563110725,miscellaneous
2608,Unnamed,66.29787151731024,55.23472269515172,miscellaneous
2609,Unnamed,64.1616254351683,54.816204160322876,miscellaneous
2610,Unnamed,63.13767197555752,53.419581371927485,miscellaneous
2611,Unnamed,66.0141129714492,55.561688156651726,miscellaneous
2612,Unnamed,63.155993492746454,54.630170961967586,miscellaneous
2613,Unnamed,65.98302005313191,55.022568472361044,miscellaneous
2614,Mer-Nel's Place,92.38984041934775,65.68586199981762,commercial
2615,Our Lady of Fatima - Maahas Chapel,82.53680716718493,66.72399278019398,special
2616,Unnamed,79.84554709630743,69.18344683903945,miscellaneous
2617,Unnamed,93.832486711024,64.78894156318965,residential
2618,Unnamed,80.30301205365082,69.40984711377962,miscellaneous
2619,Unnamed,93.9752050612761,64.49089497528294,residential
2620,Beavill Subdivision,85.2611576697737,71.30977164811503,residential
2621,Unnamed,84.29475022611841,72.0468900256282,miscellaneous
2622,Jardin Leonila,78.32239384808531,72.52282676109114,residential
2623,6708 Country inn,66.60629442700792,67.89960908690418,miscellaneous
2624,Unnamed,77.01513162567912,66.89560153739956,miscellaneous
2625,Unnamed,65.46879172382413,69.2324923532508,miscellaneous
2626,Unnamed,76.7707055316306,66.87948026374548,miscellaneous
2627,Unnamed,33.41599124453252,74.71239622242403,miscellaneous
2628,Unnamed,32.212084313245576,71.19972511326314,miscellaneous
2629,Unnamed,36.53613019352467,76.65438238040717,miscellaneous
2630,Unnamed,35.855806805078565,74.54955792245602,miscellaneous
2631,Unnamed,35.734051294136535,70.16543820258964,commercial
2632,Unnamed,35.35704928756404,70.75459182169304,miscellaneous
2633,Unnamed,35.983666407813296,75.37098184891478,miscellaneous
2634,Unnamed,33.06599013100054,74.69608970390047,miscellaneous
2635,Unnamed,36.27193818785564,74.41060565858069,miscellaneous
2636,Unnamed,35.63105862947418,74.40577388615145,miscellaneous
2637,Immaculate Conception,32.79175849820274,70.25993593532391,special
2638,Unnamed,35.63912000757285,75.1125229713954,miscellaneous
2639,Unnamed,32.05157204812137,71.97657545877144,miscellaneous
2640,Boy Scouts of the Philippines - Laguna Chapter,31.545646047335925,68.17173523399272,commercial
2641,Unnamed,27.372564339899014,42.35032151760125,residential
2642,Unnamed,27.363238196898315,42.63902876779738,residential
2643,Unnamed,23.598986746789087,40.40147934130648,school
2644,Unnamed,23.51222316564462,39.87808694173067,commercial
2645,Unnamed,27.36489052805382,43.29087925154565,residential
2646,Unnamed,23.602007505104552,39.466518172372794,commercial
2647,Unnamed,35.38386887238806,56.582348143129344,miscellaneous
2648,Unnamed,23.39648502252328,38.80160687498811,commercial
2649,Unnamed,34.91056461264773,56.202723835011426,miscellaneous
2650,Unnamed,27.021781985900784,42.518604960820014,residential
2651,Unnamed,27.54285403844462,43.15906521826162,residential
2652,Unnamed,23.730604246807673,39.58278054581481,commercial
2653,Unnamed,23.472485121311937,39.013614133017754,commercial
2654,Unnamed,27.019258942321272,42.94978887611744,residential
2655,Unnamed,23.40024277154126,40.50376550671314,school
2656,Unnamed,27.58212676503873,42.950019158549495,residential
2657,Unnamed,23.646967449105595,39.99823107992657,commercial
2658,Unnamed,23.492253258793195,39.612234804492005,commercial
2659,Unnamed,35.359529711577444,56.85456528789108,miscellaneous
2660,Unnamed,34.844334381138395,56.84802597386859,miscellaneous
2661,Unnamed,27.53797761723804,43.3550844986951,residential
2662,Unnamed,23.369935090413954,39.7579527698317,commercial
2663,Unnamed,27.259128168994923,42.128542602674365,residential
2664,Unnamed,23.77424420704563,39.84738150692452,commercial
2665,Unnamed,23.508063703473255,40.203294777430024,school
2666,Unnamed,27.073180523832946,42.304401288087305,residential
2667,Unnamed,23.718969761995123,40.60985075093409,school
2668,Unnamed,23.63449005599491,39.72983523554734,commercial
2669,Unnamed,23.74137858863659,39.3302999629881,commercial
2670,Unnamed,35.33391367221219,57.08517070905381,miscellaneous
2671,Unnamed,23.375450508580233,39.225269786019844,commercial
2672,Unnamed,34.87166131051201,56.52305656285799,miscellaneous
2673,Unnamed,27.051105774315744,42.72887663740689,residential
2674,Unnamed,27.322945070435246,42.857938682802924,residential
2675,Unnamed,23.40804329025936,40.88446422861618,school
2676,PCAARRD-Innovation and Technology Center,35.71907256601613,58.65453689377753,special
2677,Unnamed,35.82750878578413,58.24187351100034,special
2678,Unnamed,23.582390708331914,40.89244008330674,school
2679,Unnamed,35.11809774282067,56.799951075529876,residential
2680,Los Baños Community National High School,34.13603221798617,59.70555732573243,school
2681,Unnamed,24.719678875990883,43.63407018483382,commercial
2682,Unnamed,67.29522776830915,68.95275446199418,miscellaneous
2683,Lalakay Barangay Hall,20.716697316159518,60.61584103964696,special
2684,San Isidro Labrador Chapel,49.71451869698926,74.1479701642199,special
2685,Soft Pillow Hotel,47.12376056479372,74.40250362365512,miscellaneous
2686,Anos Barangay Hall,48.860710238407975,74.4857847617381,special
2687,Unnamed,51.694827230720875,73.08465265288552,miscellaneous
2688,Los Baños Old Cemetery,48.423318466665386,72.76546994408139,miscellaneous
2689,Unnamed,62.79989483092587,71.52211009088343,miscellaneous
2690,Unnamed,69.9878769275601,40.25218576281495,miscellaneous
2691,ICropS Root Crops Division,66.68940272951534,44.82547440647909,miscellaneous
2692,Laguna Water District Santa Rita Extension Office,74.60913943242001,67.1167585522357,special
2693,Maahas Elementary School,78.04047703063442,68.1272036619778,school
2694,Unnamed,76.48154952086318,63.03382895853529,miscellaneous
2695,Unnamed,69.2801892343802,63.81220547112005,miscellaneous
2696,Unnamed,70.66247475005977,63.704298803358725,miscellaneous
2697,Unnamed,76.28700955538201,62.95550885292997,miscellaneous
2698,Unnamed,74.6498266030776,68.32301501459776,miscellaneous
2699,Unnamed,70.98224258283228,64.49706069327685,miscellaneous
2700,Unnamed,68.78417365448009,64.37321265367166,miscellaneous
2701,Unnamed,74.00733727851492,68.4621690037509,miscellaneous
2702,Unnamed,77.33853264677282,61.307522624194924,miscellaneous
2703,Unnamed,75.66134875448967,64.04153587081912,miscellaneous
2704,Unnamed,71.17693019623239,64.05202262907615,miscellaneous
2705,Unnamed,68.40529111507891,64.24116977840767,miscellaneous
2706,CEM Library,64.01828491842473,52.18200204704115,school
2707,Unnamed,66.60922934773018,44.97462910004057,miscellaneous
2708,Unnamed,68.57331909394058,43.60646336453429,miscellaneous
2709,Unnamed,68.12275308464255,52.50957346095431,miscellaneous
2710,Unnamed,68.89121945392716,52.026314323999365,miscellaneous
2711,Unnamed,68.68239875608904,51.95555752101827,miscellaneous
2712,Unnamed,68.1183348293177,52.253243839081534,miscellaneous
2713,Unnamed,69.32336984102321,53.06646369335082,miscellaneous
2714,Unnamed,68.88829706127495,52.98354359730348,miscellaneous
2715,Unnamed,68.77607344667179,52.173990620885036,miscellaneous
2716,Unnamed,67.88229963229676,52.723268021796,miscellaneous
2717,Unnamed,68.98849858381317,52.23547274389251,miscellaneous
2718,Unnamed,69.21243436569094,52.333090925770506,miscellaneous
2719,Unnamed,68.46629181254906,52.436851191233025,miscellaneous
2720,Unnamed,74.32337711749057,65.95517261703586,miscellaneous
2721,Unnamed,77.80272454054604,68.34806513890199,school
2722,Unnamed,77.83098426137653,67.94942900442403,school
2723,Unnamed,75.2880779969101,66.79147380523888,miscellaneous
2724,Unnamed,78.47945356258175,68.0337306851961,school
2725,Unnamed,78.63133684149976,67.46064983605069,miscellaneous
2726,Unnamed,73.96810484754597,65.71161361544519,miscellaneous
2727,Unnamed,71.61750506790855,63.75461185958753,miscellaneous
2728,Unnamed,75.03868771539372,66.38060256563374,miscellaneous
2729,Unnamed,78.17244862274538,66.9010765431726,miscellaneous
2730,Unnamed,71.22560851778752,63.254452601132336,miscellaneous
2731,Unnamed,70.22015954420405,62.96302666280713,miscellaneous
2732,Unnamed,77.95104573126208,66.86272197490429,miscellaneous
2733,Unnamed,71.19131172660607,63.54790359527384,miscellaneous
2734,Unnamed,75.23397374778432,66.92356954968037,miscellaneous
2735,Unnamed,78.1088356374682,67.77332894426864,school
2736,Unnamed,74.29271859847556,65.15797336589148,miscellaneous
2737,Unnamed,78.01003331519043,68.0818846205531,miscellaneous
2738,Unnamed,70.8838525945897,63.343881338216434,miscellaneous
2739,Unnamed,75.33982827074091,66.59827954733622,miscellaneous
2740,Unnamed,78.98196403726246,67.52217581882732,miscellaneous
2741,Unnamed,78.24189154926903,68.13160329845334,school
2742,Unnamed,77.51889814709611,67.43373183980697,miscellaneous
2743,Unnamed,74.83316860329458,66.54578768708272,miscellaneous
2744,Unnamed,77.73896947683751,68.11243124961294,school
2745,Unnamed,77.87329994065244,67.77993979119957,school
2746,Unnamed,70.03248444903505,63.33342366632392,miscellaneous
2747,Unnamed,78.37454877035935,68.30110362756075,school
2748,Unnamed,70.9743610595039,63.41888291954639,miscellaneous
2749,Unnamed,77.53800323118169,68.16593332234724,school
2750,Unnamed,71.44118208816347,63.680028212501064,miscellaneous
2751,Unnamed,75.4828452031782,66.66768951401995,miscellaneous
2752,Unnamed,71.3999358190225,63.34633817165839,miscellaneous
2753,Unnamed,78.30194821805068,68.4413193523122,school
2754,Unnamed,74.61115477691163,67.33558051698152,miscellaneous
2755,Unnamed,78.33318605815546,67.8669935893022,school
2756,Unnamed,74.02251914961283,65.2711033802761,miscellaneous
2757,Unnamed,74.16436839878038,65.75206947269841,miscellaneous
2758,Unnamed,69.8635183431938,63.22896532743538,miscellaneous
2759,Unnamed,78.08322930566253,67.60082880871228,miscellaneous
2760,Unnamed,78.00410790563389,67.48386349814139,miscellaneous
2761,Unnamed,77.62044821641105,66.86379166037317,miscellaneous
2762,Unnamed,69.93618950370065,62.82142163881949,residential
2763,Unnamed,71.0826001165644,63.18727705469585,miscellaneous
2764,Unnamed,67.41408341746057,57.06743103592111,miscellaneous
2765,Unnamed,68.51466133844892,63.31089264808353,miscellaneous
2766,Unnamed,66.56777139809681,58.72439837381695,miscellaneous
2767,Unnamed,69.87129699822471,58.89807744594049,miscellaneous
2768,Unnamed,67.24214565532726,57.444867256521825,miscellaneous
2769,Unnamed,70.15327114394371,60.03638139608959,miscellaneous
2770,Unnamed,70.47579439603889,60.72372346622491,school
2771,Unnamed,67.20956947587943,62.362867747018804,miscellaneous
2772,Unnamed,68.11947871276381,61.14128943137593,miscellaneous
2773,Unnamed,69.83704706124144,60.01671140206677,miscellaneous
2774,Unnamed,67.59505586384677,56.67917235082554,miscellaneous
2775,Unnamed,68.06379035406273,61.514320325996074,miscellaneous
2776,Unnamed,70.84003289385413,60.90776044123017,school
2777,Unnamed,69.90524780212584,59.876060942571726,miscellaneous
2778,Unnamed,70.86081865638533,59.929098482002054,residential
2779,Unnamed,67.52407307173952,60.72770177245924,miscellaneous
2780,Unnamed,53.50896280917621,48.0443972519454,miscellaneous
2781,Unnamed,53.12735752080534,48.00204049139285,miscellaneous
2782,Unnamed,52.65460337551745,47.641737841545705,miscellaneous
2783,Unnamed,52.30028126887768,46.84340633538117,miscellaneous
2784,Unnamed,52.38322241187502,46.90389850329801,miscellaneous
2785,Unnamed,52.756068014144205,45.66757814471008,miscellaneous
2786,Unnamed,54.32531691293933,48.438190984406646,miscellaneous
2787,Unnamed,52.6313423279827,46.09699250829979,miscellaneous
2788,Unnamed,46.89605938132988,43.07664337588547,miscellaneous
2789,Unnamed,46.93775031591832,42.73117780948009,miscellaneous
2790,Unnamed,54.89054353842702,48.69337408401019,residential
2791,Unnamed,53.51049610856421,31.36558733152684,commercial
2792,Unnamed,51.23230566262373,45.60570771543699,miscellaneous
2793,Unnamed,38.05079802923216,41.34975706433055,miscellaneous
2794,Unnamed,32.54672886331569,65.57100084842315,miscellaneous
2795,Unnamed,51.51608167416105,46.498684775166275,miscellaneous
2796,BP International - Makiling,39.12680763222594,40.960275111799305,miscellaneous
2797,Unnamed,65.78222312162202,48.26403224744424,school
2798,Los Baños Presbyterian Church,70.92759856087609,60.50690208275466,special
2799,Unnamed,70.96041527877553,63.97801973903087,miscellaneous
2800,Maikan Paint Depot,67.18938283767014,69.40489488422484,commercial
2801,Unnamed,67.44644997059235,69.36558009113219,miscellaneous
2802,Unnamed,70.19490705307767,68.31379705023265,miscellaneous
2803,Unnamed,69.77731720092105,68.89658909125511,miscellaneous
2804,Unnamed,75.75130788573759,64.57163859012299,miscellaneous
2805,Unnamed,67.6669765861123,69.34198945570277,residential
2806,Unnamed,78.12454763356186,68.42610610311478,school
2807,Unnamed,69.98097824824387,68.83244723540332,miscellaneous
2808,Unnamed,69.34995617493885,69.03181686582617,miscellaneous
2809,Unnamed,71.0388591732968,63.815949978766206,miscellaneous
2810,Unnamed,69.35795529991894,69.48951649455284,miscellaneous
2811,Unnamed,66.0073133268212,70.93662524643126,residential
2812,Unnamed,78.70433911526735,66.52008186991826,residential
2813,Unnamed,75.85301104338184,64.27333172974835,residential
2814,Unnamed,73.55731645582267,62.69768659533385,residential
2815,Unnamed,69.2201954077711,69.53122932131124,residential
2816,Unnamed,70.78215567812374,63.15735274894193,miscellaneous
2817,Unnamed,75.3536835050796,68.19883706570664,residential
2818,Unnamed,71.44660298079677,64.62788036744995,residential
2819,Unnamed,76.61640912096297,67.559909710061,residential
2820,Ranit Apartments,60.94999778672923,59.536638846564024,residential
2821,Vista del Rey Apartments,65.29850209145842,56.70607256310253,residential
2822,Unnamed,60.07907512864976,59.89728396441208,miscellaneous
2823,Unnamed,60.031842443456696,58.56796092652314,miscellaneous
2824,Unnamed,59.774575963758245,58.734370444621696,miscellaneous
2825,Unnamed,60.58558777988231,59.27278036325963,miscellaneous
2826,Unnamed,60.342919966529266,58.91368439860526,miscellaneous
2827,Unnamed,60.27657144400901,60.04275131103911,miscellaneous
2828,Unnamed,65.33643713090311,57.93347466630178,miscellaneous
2829,Unnamed,65.17066092445091,56.63705363430927,residential
2830,Unnamed,64.66868511172383,59.30828673539333,miscellaneous
2831,Unnamed,64.72095640709162,53.20905717392422,miscellaneous
2832,Liceo de Los Baños,32.089790777203966,71.08898732071907,school
2833,Unnamed,32.20152617503173,70.66675964126613,miscellaneous
2834,Unnamed,36.05710965688237,74.19799809499004,miscellaneous
2835,F & M Restobar,33.37152194891132,70.40739442100171,commercial
2836,Gotoyan ni Mayeth,32.553676387073665,71.71152156861939,commercial
2837,Unnamed,32.91375872074107,72.47922874654653,miscellaneous
2838,Unnamed,32.974602008184945,72.50737868976086,miscellaneous
2839,Unnamed,33.04482901350806,72.53980889111494,miscellaneous
2840,Unnamed,33.124462796041826,72.57665411661219,miscellaneous
2841,Laguna Water District,39.12509105958086,74.72858187080462,special
2842,Miracle Life Fellowship,32.97413692866316,72.17824490370924,special
2843,Ronie's Tire Supply,38.89424270942113,74.54803779728894,miscellaneous
2844,Unnamed,42.00664400907549,74.21928614073936,commercial
2845,Unnamed,43.840309620566245,74.89544487754813,commercial
2846,Unnamed,34.18208035060134,73.1053997371401,miscellaneous
2847,Unnamed,35.48347339977287,72.14475007452603,miscellaneous
2848,Unnamed,33.76325678092403,73.36008862814792,miscellaneous
2849,Baybayin Barangay Hall,32.32845154881353,71.7555057637321,special
2850,Unnamed,34.15732227028319,73.1631616394683,miscellaneous
2851,Unnamed,34.12540593399939,73.3101648776215,miscellaneous
2852,Unnamed,36.307439256748644,76.09591150158323,miscellaneous
2853,Unnamed,35.85197139448233,73.02904632277128,miscellaneous
2854,Unnamed,36.98955586455687,69.18148137229055,miscellaneous
2855,Unnamed,33.83065835104078,73.22411889763251,miscellaneous
2856,Unnamed,36.40805145637926,75.76186404866517,miscellaneous
2857,Unnamed,35.30757389165024,72.0446328722659,miscellaneous
2858,Unnamed,32.81112656206922,72.87090814390675,miscellaneous
2859,Unnamed,31.34369552473221,68.12250246678914,miscellaneous
2860,Unnamed,35.61690201548383,75.73583625437246,miscellaneous
2861,Unnamed,36.13582491926593,69.26321203127377,miscellaneous
2862,Unnamed,35.17318785648481,71.97547425075297,miscellaneous
2863,Unnamed,34.20685327350141,73.04769046667226,miscellaneous
2864,Unnamed,31.798749434199586,68.09517931165938,miscellaneous
2865,Unnamed,34.79355340589903,73.50782484479775,miscellaneous
2866,Unnamed,35.89638648727129,73.6903439894409,miscellaneous
2867,Unnamed,41.47292229609635,74.75742864536667,miscellaneous
2868,Unnamed,35.14590319216102,73.05828264067584,miscellaneous
2869,Unnamed,31.683883752709143,68.43028493734586,miscellaneous
2870,Unnamed,35.413895165281126,71.87131089554173,miscellaneous
2871,Unnamed,35.724074530549956,73.56013181730529,miscellaneous
2872,Unnamed,32.91282394723601,73.05345086824369,miscellaneous
2873,Unnamed,32.27014382299531,72.62543406622962,miscellaneous
2874,Unnamed,36.53605199263754,69.36398283957304,miscellaneous
2875,Economic Garden,34.94375778305046,67.3198754063115,miscellaneous
2876,Bambang Elementary School,27.839847309492228,68.34968209879551,school
2877,Elvie's Buko Pie,44.60438776411611,74.8753992139399,commercial
2878,Rusi,44.38106444299878,74.930225930405,commercial
2879,Unnamed,44.135803424053606,75.045163056918,miscellaneous
2880,Unnamed,44.191816075102146,74.82882944571686,miscellaneous
2881,Unnamed,44.81513864796764,74.8226985203307,miscellaneous
2882,Carbern Village,45.301344733063004,72.27561192412651,residential
2883,Unnamed,48.93009306995175,71.52200925769712,miscellaneous
2884,Bernaldo N. Calara Elementary School,44.373703839293874,71.74462487690433,school
2885,Unnamed,61.68532302136022,47.45685280158558,commercial
2886,Unnamed,62.38141395638751,52.2896349631052,miscellaneous
2887,Unnamed,62.53319504973606,52.46223847007989,miscellaneous
2888,Unnamed,62.69325991281681,52.53643483986866,miscellaneous
2889,Unnamed,64.02201324814406,47.423657563556695,miscellaneous
2890,Unnamed,63.55221243597528,47.115098671472886,miscellaneous
2891,Unnamed,61.1898128985388,47.71653710964818,commercial
2892,Velasco Compound,62.59340256911177,52.31072094186173,residential
2893,Unnamed,63.68542952417424,52.89423168267133,miscellaneous
2894,Unnamed,68.71410167569361,54.99900088773519,miscellaneous
2895,Unnamed,64.28902454567901,55.96748633071049,miscellaneous
2896,Unnamed,63.3661524437219,52.46666077027076,commercial
2897,Casa de Felicidad,62.63592499266184,52.21558310931469,miscellaneous
2898,Unnamed,62.77779143758683,52.46583218712726,residential
2899,7-Eleven,67.81461661137888,54.80887789307223,commercial
2900,Unnamed,62.13958276166498,52.08052844849496,miscellaneous
2901,Unnamed,62.002849387082925,52.29157044069107,miscellaneous
2902,Unnamed,64.60161025496227,53.42474387058837,residential
2903,Unnamed,62.136280831962374,52.39499210711468,miscellaneous
2904,Unnamed,64.31530220087777,53.356935313211565,miscellaneous
2905,Unnamed,65.49862872653121,56.46623895149363,residential
2906,Unnamed,65.70635500136231,56.06665880479705,miscellaneous
2907,Unnamed,65.66217158290655,56.049270930867365,miscellaneous
2908,Unnamed,65.61799076082201,56.03179802098295,miscellaneous
2909,Unnamed,65.57375467594743,56.01444260218571,miscellaneous
2910,Unnamed,65.52954727609188,55.99696662965089,miscellaneous
2911,Unnamed,65.2560030136815,55.68224626642654,residential
2912,Tresto,65.4243589992703,55.882728521634206,commercial
2913,Unnamed,65.47083549456349,55.770288164250324,miscellaneous
2914,Unnamed,65.46017291656607,55.975837862091396,miscellaneous
2915,Ocampo's Auto Repair Shop,64.47599254757405,60.815439778906835,commercial
2916,Unnamed,64.34592153850882,60.29959166800787,miscellaneous
2917,Unnamed,63.02993335293146,52.34876827919125,miscellaneous
2918,Instrumentation Section,75.46927729753446,43.373028629600405,miscellaneous
2919,Unnamed,72.62619544807225,42.32067572746702,commercial
2920,Unnamed,73.15652692868667,42.5930676915552,commercial
2921,Unnamed,77.58962029208752,44.94057670909265,miscellaneous
2922,Sitio Riverside,73.4290705048618,48.564991994187885,residential
2923,Unnamed,66.3084004210621,53.413933848938655,miscellaneous
2924,Unnamed,66.54448196879409,54.51699692115323,miscellaneous
2925,Bahay Kubo,64.63485251738652,60.322113689862746,commercial
2926,Unnamed,65.13390303431419,59.94161742432755,residential
2927,Unnamed,63.51262220274212,61.793609282134355,miscellaneous
2928,Unnamed,63.70525938650255,62.47828816629427,miscellaneous
2929,Unnamed,63.019797282418644,61.76364351140327,residential
2930,Unnamed,69.38993971019998,48.11184160958653,miscellaneous
2931,Unnamed,69.34116868554845,48.29212099132755,miscellaneous
2932,Unnamed,63.822317925248875,55.28980807216855,residential
2933,Unnamed,63.03918542260843,53.80592032595077,miscellaneous
2934,Unnamed,60.91105846041355,50.91030469545564,miscellaneous
2935,Andres Galvez Apartments,63.851867897621275,53.247508338560245,residential
2936,Unnamed,63.85685735931006,53.50808738234222,residential
2937,Unnamed,63.87739852365845,53.43923123227391,residential
2938,Unnamed,63.897924667858355,53.37045589817598,residential
2939,Unnamed,63.918419639190674,53.30160775871643,residential
2940,Unnamed,63.96359300310943,53.15360281200723,residential
2941,Unnamed,63.88035633513404,53.09556035492163,residential
2942,Unnamed,63.78301870706743,53.245313180753406,residential
2943,Unnamed,63.7610514594097,53.316062512228235,residential
2944,Unnamed,63.7390996914145,53.38683425818112,residential
2945,Unnamed,63.7171324437788,53.45758358965595,residential
2946,Unnamed,63.24290637485323,53.47830288497124,miscellaneous
2947,Unnamed,63.4055547162932,53.55312544823248,miscellaneous
2948,Unnamed,63.53400810339894,53.240661922413054,miscellaneous
2949,Unnamed,63.49846756306723,53.62866109129188,miscellaneous
2950,Unnamed,66.04775375538902,38.18121073852242,miscellaneous
2951,Unnamed,65.13844303387899,37.7445043389211,miscellaneous
2952,Unnamed,65.47439579971956,37.50404480537526,miscellaneous
2953,Agricultural Education Portal,64.9248664058861,50.34919792577619,miscellaneous
2954,ICropS Plantation Crops Shedhouse,69.90121923537147,38.68416614914628,miscellaneous
2955,Unnamed,71.26901051094038,41.19133657990569,miscellaneous
2956,Unnamed,73.48828995875498,42.74290557502021,transport
2957,Unnamed,65.68944633906017,53.93736745952936,miscellaneous
