node_id,x_coord,y_coord
427963811,70.45845987371183,59.998984508847755
427963813,71.27064371654679,60.406982648205165
427963977,70.83842982957697,61.32239878665213
427965807,70.09275235602297,60.950597993257674
427966109,69.26181030646265,62.712311356138606
427966110,70.94307271827894,63.60692630482434
427966111,71.5912385222301,63.98920958754826
427966149,72.71409547462862,61.80819665150078
427966187,71.055621958565,63.32357151514534
427966268,76.33551455621982,63.80756770213984
427966708,73.8464090436251,62.33461416249742
427967834,69.96454543903936,63.101801350276155
427967836,68.93036364566008,63.35813097215184
428740875,64.54156338025435,52.720533558707395
428740878,63.27406670171174,52.23227886042262
428740891,65.52722187857105,53.228934291171406
428740894,64.95021323894254,52.928545456331314
428743314,62.35150398959697,56.01547477487367
428743315,62.69395753203341,54.37955128394037
428743316,62.77643163099711,54.057378525964594
428743317,62.971765023231995,53.25628703676426
428743384,66.51427561540906,53.56502910528722
428743427,66.70247778856685,54.233287800021046
428743430,66.39723060657393,54.1102823392991
428743437,66.34762212599725,53.236632369272264
428743441,66.1170977178545,53.31050116126277
428743607,61.775890588489766,59.55151324560865
428743654,61.600710641479516,60.165721604738756
428743655,61.996028221013,58.391068919092234
428743658,62.13555207261564,57.46615302469027
428743955,63.2430614013458,56.41610241391975
428744106,54.8294630967167,53.33785390685563
428744119,56.75520230182277,53.89915845265414
428744120,56.51801175410268,54.41656757438592
428744123,56.95937220468531,53.45119582272781
428744141,60.29197691344406,55.96732083951667
428744144,60.831314113151315,54.77346357826297
428744157,60.46762193997609,53.96008792187905
428744176,63.27546194021102,54.24344271155805
428744177,61.68690537646333,54.599847348750785
428744184,60.579085994748006,55.378827337022976
428744339,59.99370592403568,56.5744862761279
428744340,59.567538070628835,57.48924725899286
428744341,59.197024731383685,58.301967759794785
428744342,59.12199190452632,58.49392834563496
428744373,60.663730464717936,56.82672117561099
428744393,60.37305577388643,57.92181373271745
428744394,59.971847187282535,57.725758424481775
428744474,60.01789005830964,59.17954866331942
428744489,59.61389099466312,58.492945612260506
428744490,59.475917408074366,58.831333470914785
428744494,58.8176748815109,59.18904841927443
428744495,58.719388079401114,59.11567099396824
428744499,58.18764717829276,59.45405885262542
428744505,60.67117173680223,59.58934848053098
428744510,60.790232090173056,59.66403621700116
428744611,63.45467257627061,55.37325851456579
428744612,63.693413389026624,54.39920595143237
428744614,65.78425581853062,56.36188828942126
428744692,64.13539394560158,53.69933599981541
428744696,63.717132443800836,53.54996052687504
428744700,63.50691650737531,53.46724713451445
428744702,63.42630272645472,53.64692355317104
428744819,63.64302977594299,53.921269953582275
429492316,67.43048224093164,55.27989884397806
431154284,63.99990078304828,64.8905398809575
431154376,62.15756583588339,66.29896059566673
431154377,61.74442020862407,66.12370647719519
431154378,61.448474616736526,66.06523384140641
431154425,61.4714185390038,66.47929216990825
431154426,61.6652016662248,66.23246230398465
431154475,63.18973228472697,64.61471938048459
431154480,61.64768367152818,65.39337179096722
431155005,66.533188848627,50.49169426509537
431155547,63.50443608333987,51.951217115284976
431155846,69.41265109270637,49.273268669477396
431156129,66.1994167903036,45.15250384084885
431156366,64.7733280004258,46.10297080299245
431156409,64.7632512778135,47.22672641685578
431156410,64.86990951102914,47.2870007304987
431156455,64.27181726715442,48.57372629565289
431157639,64.54900465233864,50.706421507448596
431351066,64.81456504989664,48.0089821830438
431351067,64.67721156932225,48.3709556426908
432493199,65.35002658704715,58.118524196535134
432493201,65.03299739091342,58.013535514345826
432493334,64.55303534138798,48.68526653367094
432493369,67.32227374270212,49.721231299403726
