y,x,street_count,highway,railway,junction,geometry
14.1655273,121.2407546,3,,,,POINT (121.2407546 14.1655273)
14.1649531,121.2410247,3,,,,POINT (121.2410247 14.1649531)
14.1608694,121.2458571,3,,,,POINT (121.2458571 14.1608694)
14.1671311,121.243647,3,,,,POINT (121.243647 14.1671311)
14.1634446,121.2394193,3,,,,POINT (121.2394193 14.1634446)
14.1649274,121.2408477,4,,,,POINT (121.2408477 14.1649274)
14.165462,121.236854,4,,,,POINT (121.236854 14.165462)
14.1617785,121.2381935,1,,,,POINT (121.2381935 14.1617785)
14.1921119,121.2434015,3,,,,POINT (121.2434015 14.1921119)
14.1826399,121.2429923,3,,,,POINT (121.2429923 14.1826399)
14.1826198,121.2445866,3,,,,POINT (121.2445866 14.1826198)
14.1860994,121.2364143,3,,,,POINT (121.2364143 14.1860994)
14.192236,121.2435751,3,,,,POINT (121.2435751 14.192236)
14.1825232,121.2443826,3,,,,POINT (121.2443826 14.1825232)
14.1815124,121.2384445,3,,,,POINT (121.2384445 14.1815124)
14.1825269,121.2450183,4,,,,POINT (121.2450183 14.1825269)
14.1814996,121.2388751,3,,,,POINT (121.2388751 14.1814996)
14.1823797,121.237183,3,,,,POINT (121.237183 14.1823797)
14.1823121,121.2431473,3,,,,POINT (121.2431473 14.1823121)
14.1836482,121.2446853,1,,,,POINT (121.2446853 14.1836482)
14.1869113,121.2363906,3,,,,POINT (121.2363906 14.1869113)
14.1826374,121.2387127,3,,,,POINT (121.2387127 14.1826374)
14.181991,121.2449774,3,,,,POINT (121.2449774 14.181991)
14.1863691,121.2347953,3,,,,POINT (121.2347953 14.1863691)
14.1925028,121.2439049,3,,,,POINT (121.2439049 14.1925028)
14.1967584,121.238982,1,,,,POINT (121.238982 14.1967584)
14.1817688,121.2432707,3,,,,POINT (121.2432707 14.1817688)
14.1916916,121.2436949,3,,,,POINT (121.2436949 14.1916916)
14.1863721,121.2363193,3,,,,POINT (121.2363193 14.1863721)
14.192351,121.2437163,3,,,,POINT (121.2437163 14.192351)
14.178863,121.2449133,3,,,,POINT (121.2449133 14.178863)
14.1844911,121.2393977,3,,,,POINT (121.2393977 14.1844911)
14.1822644,121.2444935,3,,,,POINT (121.2444935 14.1822644)
14.1822588,121.238888,3,,,,POINT (121.238888 14.1822588)
14.1781109,121.243685,3,,,,POINT (121.243685 14.1781109)
14.1782949,121.2427779,3,,,,POINT (121.2427779 14.1782949)
14.1918092,121.236729,1,,,,POINT (121.236729 14.1918092)
14.1868564,121.2361385,4,,,,POINT (121.2361385 14.1868564)
14.1823181,121.2380864,3,,,,POINT (121.2380864 14.1823181)
14.1905335,121.2441168,4,,,,POINT (121.2441168 14.1905335)
14.1918396,121.2438791,3,,,,POINT (121.2438791 14.1918396)
14.1866021,121.2362363,3,,,,POINT (121.2362363 14.1866021)
14.1924539,121.2438451,3,,,,POINT (121.2438451 14.1924539)
14.18032,121.2391133,3,,,,POINT (121.2391133 14.18032)
14.1870939,121.2360585,3,,,,POINT (121.2360585 14.1870939)
14.1834454,121.237213,1,,,,POINT (121.237213 14.1834454)
14.1820349,121.2440006,3,,,,POINT (121.2440006 14.1820349)
14.1834611,121.2383389,3,,,,POINT (121.2383389 14.1834611)
14.1833515,121.2442109,3,,,,POINT (121.2442109 14.1833515)
14.1804486,121.2395313,3,,,,POINT (121.2395313 14.1804486)
14.1813823,121.2421435,3,,,,POINT (121.2421435 14.1813823)
14.1827527,121.2448987,3,,,,POINT (121.2448987 14.1827527)
14.1802052,121.2387088,3,,,,POINT (121.2387088 14.1802052)
14.1861583,121.2349334,3,,,,POINT (121.2349334 14.1861583)
14.1806575,121.2437954,3,,,,POINT (121.2437954 14.1806575)
14.1895558,121.2392902,1,,,,POINT (121.2392902 14.1895558)
14.1817136,121.243213,3,,,,POINT (121.243213 14.1817136)
14.186767,121.2343936,3,,,,POINT (121.2343936 14.186767)
14.1808152,121.2435498,3,,,,POINT (121.2435498 14.1808152)
14.1826349,121.2438992,1,,,,POINT (121.2438992 14.1826349)
14.1919613,121.2440229,3,,,,POINT (121.2440229 14.1919613)
14.1870174,121.2368274,3,,,,POINT (121.2368274 14.1870174)
14.1925902,121.2440205,3,,,,POINT (121.2440205 14.1925902)
14.1872056,121.2360271,3,,,,POINT (121.2360271 14.1872056)
14.1865637,121.2412337,1,,,,POINT (121.2412337 14.1865637)
14.1835781,121.2382945,1,,,,POINT (121.2382945 14.1835781)
14.1802526,121.2396073,1,,,,POINT (121.2396073 14.1802526)
14.1917783,121.2427768,1,,,,POINT (121.2427768 14.1917783)
14.1859425,121.235102,3,,,,POINT (121.235102 14.1859425)
14.1829052,121.2372176,1,,,,POINT (121.2372176 14.1829052)
14.1826113,121.2452149,3,,,,POINT (121.2452149 14.1826113)
14.1861307,121.2367329,3,,,,POINT (121.2367329 14.1861307)
14.1809763,121.2432463,3,,,,POINT (121.2432463 14.1809763)
14.1830587,121.2385236,3,,,,POINT (121.2385236 14.1830587)
14.19155,121.2435247,3,,,,POINT (121.2435247 14.19155)
14.1828003,121.2404973,3,,,,POINT (121.2404973 14.1828003)
14.1920679,121.2441374,3,,,,POINT (121.2441374 14.1920679)
14.1869708,121.2366344,3,,,,POINT (121.2366344 14.1869708)
14.1922041,121.2443097,3,,,,POINT (121.2443097 14.1922041)
14.1925168,121.2355614,3,,,,POINT (121.2355614 14.1925168)
14.1865549,121.2346221,3,,,,POINT (121.2346221 14.1865549)
14.1596613,121.2340355,3,,,,POINT (121.2340355 14.1596613)
14.1511179,121.2591582,3,,,,POINT (121.2591582 14.1511179)
14.1593317,121.2326511,3,,,,POINT (121.2326511 14.1593317)
14.1537629,121.2574705,4,,,,POINT (121.2574705 14.1537629)
14.1461104,121.252807,3,,,,POINT (121.252807 14.1461104)
14.1465239,121.257864,3,,,,POINT (121.257864 14.1465239)
14.1554819,121.262035,3,,,,POINT (121.262035 14.1554819)
14.1559366,121.2605942,3,,,,POINT (121.2605942 14.1559366)
14.1504601,121.2575398,3,,,,POINT (121.2575398 14.1504601)
14.1601016,121.2336883,3,,,,POINT (121.2336883 14.1601016)
14.1508494,121.2591477,3,,,,POINT (121.2591477 14.1508494)
14.1587088,121.2328339,1,,,,POINT (121.2328339 14.1587088)
14.1564767,121.2586806,3,,,,POINT (121.2586806 14.1564767)
14.1567157,121.2587837,3,,,,POINT (121.2587837 14.1567157)
14.1544784,121.2601819,3,,,,POINT (121.2601819 14.1544784)
14.1615847,121.2351468,3,,,,POINT (121.2351468 14.1615847)
14.1549905,121.2605763,3,,,,POINT (121.2605763 14.1549905)
14.1501454,121.2580323,3,,,,POINT (121.2580323 14.1501454)
14.1554219,121.2623156,3,,,,POINT (121.2623156 14.1554219)
14.1555485,121.2582667,3,,,,POINT (121.2582667 14.1555485)
14.1535903,121.2601832,3,,,,POINT (121.2601832 14.1535903)
14.1592037,121.2329488,3,mini_roundabout,,,POINT (121.2329488 14.1592037)
14.15873,121.2320921,3,,,,POINT (121.2320921 14.15873)
14.1502189,121.2578478,3,,,,POINT (121.2578478 14.1502189)
14.1575223,121.2305652,1,,,,POINT (121.2305652 14.1575223)
14.1809642,121.2560063,3,,,,POINT (121.2560063 14.1809642)
14.1800332,121.2564405,3,,,,POINT (121.2564405 14.1800332)
14.1776329,121.2574812,3,,,,POINT (121.2574812 14.1776329)
14.181516,121.2558851,3,,,,POINT (121.2558851 14.181516)
14.177093,121.2492837,3,,,,POINT (121.2492837 14.177093)
14.1764884,121.2579695,3,,,,POINT (121.2579695 14.1764884)
14.1768165,121.2513862,3,,,,POINT (121.2513862 14.1768165)
14.171764,121.2185028,3,,,,POINT (121.2185028 14.171764)
14.1706758,121.2069421,3,,,,POINT (121.2069421 14.1706758)
14.1702063,121.231913,3,,,,POINT (121.231913 14.1702063)
14.1723175,121.2197558,1,,,,POINT (121.2197558 14.1723175)
14.1767495,121.2364562,3,,,,POINT (121.2364562 14.1767495)
14.1809733,121.2368667,3,,,,POINT (121.2368667 14.1809733)
14.1727772,121.218998,4,,,,POINT (121.218998 14.1727772)
14.1738262,121.2200086,3,,,,POINT (121.2200086 14.1738262)
14.1709033,121.2326811,4,,,,POINT (121.2326811 14.1709033)
14.1748805,121.2193074,3,,,,POINT (121.2193074 14.1748805)
14.1730805,121.2183137,3,,,,POINT (121.2183137 14.1730805)
14.1708521,121.2320162,3,,,,POINT (121.2320162 14.1708521)
14.176163,121.2115064,1,,,,POINT (121.2115064 14.176163)
14.170522,121.2319482,3,,,,POINT (121.2319482 14.170522)
14.1725772,121.2194104,3,,,,POINT (121.2194104 14.1725772)
14.1746346,121.2211572,1,,,,POINT (121.2211572 14.1746346)
14.17406,121.2094219,1,,,,POINT (121.2094219 14.17406)
14.1739912,121.2192727,3,,,,POINT (121.2192727 14.1739912)
14.1706572,121.2068747,3,,,,POINT (121.2068747 14.1706572)
14.1729044,121.2186721,3,,,,POINT (121.2186721 14.1729044)
14.1730085,121.2107717,3,,,,POINT (121.2107717 14.1730085)
14.1717764,121.2180774,3,,,,POINT (121.2180774 14.1717764)
14.1815837,121.2363324,1,,,,POINT (121.2363324 14.1815837)
14.1809403,121.2357488,3,,,,POINT (121.2357488 14.1809403)
14.174516,121.2195478,3,,,,POINT (121.2195478 14.174516)
14.1757684,121.2190547,3,,,,POINT (121.2190547 14.1757684)
14.1815127,121.235907,3,,,,POINT (121.235907 14.1815127)
14.1731564,121.2127239,3,,,,POINT (121.2127239 14.1731564)
14.1798727,121.2208119,1,,,,POINT (121.2208119 14.1798727)
14.1795623,121.2214443,3,,,,POINT (121.2214443 14.1795623)
14.1774517,121.2188039,1,,,,POINT (121.2188039 14.1774517)
14.1816547,121.222048,1,,,,POINT (121.222048 14.1816547)
14.1780655,121.2185357,3,,,,POINT (121.2185357 14.1780655)
14.1775286,121.217368,3,,,,POINT (121.217368 14.1775286)
14.1776165,121.2463424,4,,,,POINT (121.2463424 14.1776165)
14.1795537,121.2439642,3,,,,POINT (121.2439642 14.1795537)
14.1749765,121.255692,1,,,,POINT (121.255692 14.1749765)
14.1809795,121.2424335,3,,,,POINT (121.2424335 14.1809795)
14.1779425,121.2593442,3,,,,POINT (121.2593442 14.1779425)
14.1804523,121.2434598,3,,,,POINT (121.2434598 14.1804523)
14.1752178,121.2555667,1,,,,POINT (121.2555667 14.1752178)
14.1740474,121.2543229,1,,,,POINT (121.2543229 14.1740474)
14.1807915,121.2429507,3,,,,POINT (121.2429507 14.1807915)
14.1805767,121.2436744,3,,,,POINT (121.2436744 14.1805767)
14.174557,121.2562128,3,,,,POINT (121.2562128 14.174557)
14.1806209,121.2426375,3,,,,POINT (121.2426375 14.1806209)
14.1783578,121.2592296,1,,,,POINT (121.2592296 14.1783578)
14.1797646,121.239417,3,,,,POINT (121.239417 14.1797646)
14.1787496,121.2446744,3,,,,POINT (121.2446744 14.1787496)
14.1748014,121.2601025,1,,,,POINT (121.2601025 14.1748014)
14.1803934,121.2427574,3,,,,POINT (121.2427574 14.1803934)
14.1779551,121.2605578,1,,,,POINT (121.2605578 14.1779551)
14.1796569,121.2441823,3,,,,POINT (121.2441823 14.1796569)
14.1768496,121.2466487,1,,,,POINT (121.2466487 14.1768496)
14.1605464,121.247015,1,,,,POINT (121.247015 14.1605464)
14.1653619,121.238917,3,,,,POINT (121.238917 14.1653619)
14.1767928,121.2627427,4,,,,POINT (121.2627427 14.1767928)
14.1772263,121.2626388,4,,,,POINT (121.2626388 14.1772263)
14.1759777,121.2626835,3,,,,POINT (121.2626835 14.1759777)
14.1762053,121.2627701,4,,,,POINT (121.2627701 14.1762053)
14.1777544,121.2624796,3,,,,POINT (121.2624796 14.1777544)
14.1767302,121.2625639,3,,,,POINT (121.2625639 14.1767302)
14.1761911,121.262701,3,,,,POINT (121.262701 14.1761911)
14.1777069,121.2623352,2,,,,POINT (121.2623352 14.1777069)
14.1772736,121.2627852,3,,,,POINT (121.2627852 14.1772736)
14.1768122,121.2628543,3,,,,POINT (121.2628543 14.1768122)
14.177176,121.2624428,3,,,,POINT (121.2624428 14.177176)
14.1759722,121.2627445,3,,,,POINT (121.2627445 14.1759722)
14.173002,121.240733,3,,,,POINT (121.240733 14.173002)
14.1708108,121.2544397,1,,,,POINT (121.2544397 14.1708108)
14.1700668,121.2557639,3,,,,POINT (121.2557639 14.1700668)
14.1714686,121.2542069,3,,,,POINT (121.2542069 14.1714686)
14.1694034,121.2542583,3,,,,POINT (121.2542583 14.1694034)
14.1743007,121.2614339,3,,,,POINT (121.2614339 14.1743007)
14.1698526,121.2557667,3,,,,POINT (121.2557667 14.1698526)
14.1726084,121.264234,3,,,,POINT (121.264234 14.1726084)
14.1703238,121.2545826,1,,,,POINT (121.2545826 14.1703238)
14.1761392,121.2479263,1,,,,POINT (121.2479263 14.1761392)
14.1699735,121.2545759,3,,,,POINT (121.2545759 14.1699735)
14.173071,121.2639923,3,,,,POINT (121.2639923 14.173071)
14.1704657,121.2589389,3,,,,POINT (121.2589389 14.1704657)
14.1698306,121.2551533,3,,,,POINT (121.2551533 14.1698306)
14.1756365,121.2481954,3,,,,POINT (121.2481954 14.1756365)
14.1715134,121.2554035,1,,,,POINT (121.2554035 14.1715134)
14.1698437,121.2560778,3,,,,POINT (121.2560778 14.1698437)
14.1697281,121.2559059,3,,,,POINT (121.2559059 14.1697281)
14.1691179,121.2543619,1,,,,POINT (121.2543619 14.1691179)
14.1696367,121.2535357,1,,,,POINT (121.2535357 14.1696367)
14.1711955,121.2581653,3,,,,POINT (121.2581653 14.1711955)
14.1724323,121.2631791,1,,,,POINT (121.2631791 14.1724323)
14.1708571,121.2578095,4,,,,POINT (121.2578095 14.1708571)
14.1775268,121.2468136,3,,,,POINT (121.2468136 14.1775268)
14.1726552,121.264648,1,,,,POINT (121.264648 14.1726552)
14.1719061,121.2642187,1,,,,POINT (121.2642187 14.1719061)
14.1708707,121.2585065,3,,,,POINT (121.2585065 14.1708707)
14.1699746,121.2547626,3,,,,POINT (121.2547626 14.1699746)
14.1695246,121.2541691,3,,,,POINT (121.2541691 14.1695246)
14.1703039,121.2564989,3,,,,POINT (121.2564989 14.1703039)
14.170693,121.2583413,3,,,,POINT (121.2583413 14.170693)
14.1723312,121.2532901,1,,,,POINT (121.2532901 14.1723312)
14.1730187,121.2650087,1,,,,POINT (121.2650087 14.1730187)
14.169542,121.2554304,3,,,,POINT (121.2554304 14.169542)
14.1756752,121.2482596,4,,,,POINT (121.2482596 14.1756752)
14.1727531,121.2628797,3,,,,POINT (121.2628797 14.1727531)
14.1705401,121.255306,1,,,,POINT (121.255306 14.1705401)
14.1700627,121.2562879,3,,,,POINT (121.2562879 14.1700627)
14.1737297,121.2638972,3,,,,POINT (121.2638972 14.1737297)
14.1692071,121.2544603,3,,,,POINT (121.2544603 14.1692071)
14.1666156,121.2379287,1,,,,POINT (121.2379287 14.1666156)
14.1705621,121.2420546,1,,,,POINT (121.2420546 14.1705621)
14.1706204,121.2422417,3,,,,POINT (121.2422417 14.1706204)
14.1657046,121.2405265,3,,,,POINT (121.2405265 14.1657046)
14.16878,121.2406057,1,,,,POINT (121.2406057 14.16878)
14.166389,121.2371189,1,,,,POINT (121.2371189 14.166389)
14.1670633,121.2376592,1,,,,POINT (121.2376592 14.1670633)
14.1658891,121.2373362,3,,,,POINT (121.2373362 14.1658891)
14.1693701,121.2407118,1,,,,POINT (121.2407118 14.1693701)
14.1725437,121.2302507,3,,,,POINT (121.2302507 14.1725437)
14.1771686,121.2296129,3,,,,POINT (121.2296129 14.1771686)
14.1754658,121.2255055,3,,,,POINT (121.2255055 14.1754658)
14.1786843,121.2355082,3,,,,POINT (121.2355082 14.1786843)
14.1757236,121.2258702,3,,,,POINT (121.2258702 14.1757236)
14.1790144,121.2298731,3,,,,POINT (121.2298731 14.1790144)
14.1737913,121.2301737,4,,,,POINT (121.2301737 14.1737913)
14.1713741,121.2227674,3,,,,POINT (121.2227674 14.1713741)
14.1639074,121.216759,3,,,,POINT (121.216759 14.1639074)
14.1742587,121.221824,3,,,,POINT (121.221824 14.1742587)
14.1751083,121.2176992,3,,,,POINT (121.2176992 14.1751083)
14.1767129,121.2239878,3,,,,POINT (121.2239878 14.1767129)
14.1797855,121.2348426,3,,,,POINT (121.2348426 14.1797855)
14.1783069,121.235955,4,,,,POINT (121.235955 14.1783069)
14.1721099,121.2275576,3,,,,POINT (121.2275576 14.1721099)
14.1735548,121.2296556,3,,,,POINT (121.2296556 14.1735548)
14.1751086,121.2308096,3,,,,POINT (121.2308096 14.1751086)
14.1731618,121.2228627,3,,,,POINT (121.2228627 14.1731618)
14.1700227,121.2233622,1,,,,POINT (121.2233622 14.1700227)
14.1717082,121.2295467,3,,,,POINT (121.2295467 14.1717082)
14.1741568,121.2287772,3,,,,POINT (121.2287772 14.1741568)
14.1711444,121.2227851,3,,,,POINT (121.2227851 14.1711444)
14.1741597,121.230874,4,,,,POINT (121.230874 14.1741597)
14.1753158,121.2247596,3,,,,POINT (121.2247596 14.1753158)
14.1748718,121.229292,3,,,,POINT (121.229292 14.1748718)
14.1743181,121.2311751,3,,,,POINT (121.2311751 14.1743181)
14.1765983,121.2266578,3,,,,POINT (121.2266578 14.1765983)
14.177981,121.2235199,3,,,,POINT (121.2235199 14.177981)
14.1648997,121.2156364,3,,,,POINT (121.2156364 14.1648997)
14.1740045,121.2305789,4,,,,POINT (121.2305789 14.1740045)
14.1720072,121.2234253,3,,,,POINT (121.2234253 14.1720072)
14.1806983,121.2300194,3,,,,POINT (121.2300194 14.1806983)
14.1800902,121.2350836,3,,,,POINT (121.2350836 14.1800902)
14.1753457,121.2215705,3,,,,POINT (121.2215705 14.1753457)
14.1747648,121.2296821,3,,,,POINT (121.2296821 14.1747648)
14.1784957,121.2351729,3,,,,POINT (121.2351729 14.1784957)
14.1725658,121.223126,3,,,,POINT (121.223126 14.1725658)
14.1772897,121.2214646,3,,,,POINT (121.2214646 14.1772897)
14.172759,121.2300995,3,,,,POINT (121.2300995 14.172759)
14.1724962,121.2282049,3,,,,POINT (121.2282049 14.1724962)
14.1726148,121.2313766,3,,,,POINT (121.2313766 14.1726148)
14.1719632,121.2293767,3,,,,POINT (121.2293767 14.1719632)
14.1733899,121.2227559,3,,,,POINT (121.2227559 14.1733899)
14.1741412,121.2288791,3,,,,POINT (121.2288791 14.1741412)
14.1749252,121.2300831,3,,,,POINT (121.2300831 14.1749252)
14.1823163,121.2279366,3,,,,POINT (121.2279366 14.1823163)
14.1701937,121.2228296,1,,,,POINT (121.2228296 14.1701937)
14.1757925,121.2344474,1,,,,POINT (121.2344474 14.1757925)
14.162503,121.2173593,3,,,,POINT (121.2173593 14.162503)
14.1750052,121.2304423,3,,,,POINT (121.2304423 14.1750052)
14.176431,121.2184743,3,,,,POINT (121.2184743 14.176431)
14.1835705,121.2290829,3,,,,POINT (121.2290829 14.1835705)
14.1787788,121.2356903,3,,,,POINT (121.2356903 14.1787788)
14.1784607,121.2362739,3,,,,POINT (121.2362739 14.1784607)
14.1746613,121.2292431,3,,,,POINT (121.2292431 14.1746613)
14.1707976,121.2227985,3,,,,POINT (121.2227985 14.1707976)
14.1729344,121.2218763,3,,,,POINT (121.2218763 14.1729344)
14.1728498,121.2287616,3,,,,POINT (121.2287616 14.1728498)
14.1778288,121.2292117,1,,,,POINT (121.2292117 14.1778288)
14.1823802,121.2280003,3,,,,POINT (121.2280003 14.1823802)
14.1761059,121.235112,3,,,,POINT (121.235112 14.1761059)
14.1750577,121.2249909,3,,,,POINT (121.2249909 14.1750577)
14.1766324,121.2361982,4,,,,POINT (121.2361982 14.1766324)
14.1722974,121.2304274,3,,,,POINT (121.2304274 14.1722974)
14.172563,121.2309194,3,,,,POINT (121.2309194 14.172563)
14.1808266,121.2304569,3,,,,POINT (121.2304569 14.1808266)
14.1826903,121.2275641,1,,,,POINT (121.2275641 14.1826903)
14.1773473,121.2299302,3,,,,POINT (121.2299302 14.1773473)
14.1778808,121.236628,1,,,,POINT (121.236628 14.1778808)
14.1791295,121.2303762,3,,,,POINT (121.2303762 14.1791295)
14.1755858,121.2307137,3,,,,POINT (121.2307137 14.1755858)
14.1751145,121.2290764,3,,,,POINT (121.2290764 14.1751145)
14.1744519,121.2222188,3,,,,POINT (121.2222188 14.1744519)
14.1737693,121.2238153,3,,,,POINT (121.2238153 14.1737693)
14.1727227,121.2286195,3,,,,POINT (121.2286195 14.1727227)
14.1727456,121.2317113,3,,,,POINT (121.2317113 14.1727456)
14.1734598,121.2241109,3,,,,POINT (121.2241109 14.1734598)
14.1793604,121.234328,1,,,,POINT (121.234328 14.1793604)
14.1753531,121.230762,3,,,,POINT (121.230762 14.1753531)
14.17799,121.2295121,1,,,,POINT (121.2295121 14.17799)
14.1644065,121.2419741,3,,,,POINT (121.2419741 14.1644065)
14.1721579,121.2050858,3,,,,POINT (121.2050858 14.1721579)
14.1751254,121.205906,4,,,,POINT (121.205906 14.1751254)
14.1769029,121.2079525,3,,,,POINT (121.2079525 14.1769029)
14.1756351,121.2085748,3,,,,POINT (121.2085748 14.1756351)
14.17318,121.2072729,3,,,,POINT (121.2072729 14.17318)
14.1759966,121.2097228,3,,,,POINT (121.2097228 14.1759966)
14.1713834,121.2067671,4,,,,POINT (121.2067671 14.1713834)
14.1752178,121.2087681,3,,,,POINT (121.2087681 14.1752178)
14.1681393,121.2152345,3,,,,POINT (121.2152345 14.1681393)
14.1762705,121.2099855,3,,,,POINT (121.2099855 14.1762705)
14.1771509,121.20737,4,,,,POINT (121.20737 14.1771509)
14.1772248,121.206782,3,,,,POINT (121.206782 14.1772248)
14.1768721,121.2090589,4,,,,POINT (121.2090589 14.1768721)
14.1720373,121.2068793,3,,,,POINT (121.2068793 14.1720373)
14.1754947,121.2075906,4,,,,POINT (121.2075906 14.1754947)
14.1745472,121.2171437,4,,,,POINT (121.2171437 14.1745472)
14.1753176,121.2164794,1,,,,POINT (121.2164794 14.1753176)
14.1751163,121.2083524,3,,,,POINT (121.2083524 14.1751163)
14.178315,121.2071196,4,,,,POINT (121.2071196 14.178315)
14.1773341,121.2077973,4,,,,POINT (121.2077973 14.1773341)
14.1754661,121.206755,3,,,,POINT (121.206755 14.1754661)
14.1760512,121.2083723,3,,,,POINT (121.2083723 14.1760512)
14.1769549,121.2041413,1,,,,POINT (121.2041413 14.1769549)
14.1750218,121.2166947,3,,,,POINT (121.2166947 14.1750218)
14.1726712,121.2062136,3,,,,POINT (121.2062136 14.1726712)
14.1724392,121.2057083,3,,,,POINT (121.2057083 14.1724392)
14.1770977,121.2043056,3,,,,POINT (121.2043056 14.1770977)
14.1766689,121.2066465,3,,,,POINT (121.2066465 14.1766689)
14.1777879,121.206083,3,,,,POINT (121.206083 14.1777879)
14.1772449,121.2053682,3,,,,POINT (121.2053682 14.1772449)
14.1751684,121.2169138,3,,,,POINT (121.2169138 14.1751684)
14.1758035,121.2061051,3,,,,POINT (121.2061051 14.1758035)
14.1758071,121.2180391,3,,,,POINT (121.2180391 14.1758071)
14.1745315,121.2067934,3,,,,POINT (121.2067934 14.1745315)
14.1724326,121.2070203,4,,,,POINT (121.2070203 14.1724326)
14.1742478,121.2081617,3,,,,POINT (121.2081617 14.1742478)
14.1743518,121.2086233,3,,,,POINT (121.2086233 14.1743518)
14.1728436,121.2106451,3,,,,POINT (121.2106451 14.1728436)
14.1767146,121.2046117,3,,,,POINT (121.2046117 14.1767146)
14.1780003,121.2065553,1,turning_circle,,,POINT (121.2065553 14.1780003)
14.1788767,121.2587402,1,,,,POINT (121.2587402 14.1788767)
14.1775322,121.2519784,1,,,,POINT (121.2519784 14.1775322)
